,Date,Close,High,Low,Open,Volume
59,2008-01-01,45.023738861083984,45.43835112046589,44.0256002422937,44.4402125016756,16687746
60,2008-01-02,44.778038024902344,45.36156429514377,44.11773187264033,45.02373198113815,13437280
61,2008-01-03,46.62076187133789,46.80503444769748,43.964178406012515,44.501637657142105,31815218
62,2008-01-04,46.37507629394531,47.910674432925966,46.067956666149186,47.296435177333706,28011310
63,2008-01-07,45.99116897583008,47.0507290130649,45.4997768214023,46.08330318234586,15858063
64,2008-01-08,44.42485046386719,46.68217978078371,43.8873913010573,46.03722795229683,13282666
65,2008-01-09,43.71847152709961,44.6705428437045,43.6109788652035,44.470915994797416,13113527
66,2008-01-10,42.67428970336914,45.14660563656342,42.38252433997605,43.91812691167004,18023003
67,2008-01-11,43.31922149658203,43.73383370438136,41.61470556797928,43.25779592299127,11629440
68,2008-01-14,43.97953796386719,44.44021737692394,42.70499242085878,43.3960115404439,10264240
69,2008-01-15,42.64356231689453,44.87017924420134,42.29037563740241,44.685910830953866,11558334
70,2008-01-16,41.76825714111328,42.68961557074485,40.708697446381684,42.33642900583431,14834065
71,2008-01-17,42.889259338378906,43.84133083237323,41.03118345247894,41.92182936663786,16169395
72,2008-01-18,40.89298629760742,42.58214409322866,40.53979542606205,42.53607282088715,13254156
73,2008-01-21,33.93673324584961,40.53980641929706,29.56027568763649,40.53980641929706,33202389
74,2008-01-22,30.52769660949707,32.24756725170865,24.2470989439773,30.58912011469288,58755707
75,2008-01-23,33.93673324584961,35.2419918964148,31.019096262233294,31.019096262233294,28425991
76,2008-01-24,34.01350402832031,36.424393721234814,32.401126128454564,35.764087414405026,29911930
77,2008-01-25,35.76408767700195,35.93300179199767,34.32062388029307,35.62588218976822,12550722
78,2008-01-28,36.14799499511719,36.42440186376862,32.4011333716023,35.27270310640672,13601109
79,2008-01-29,35.54910659790039,36.76223083997255,35.0116472288567,36.24012578667085,7679877
80,2008-01-30,33.58352279663086,35.77942614706812,33.138197904366066,35.625866413952586,9016102
81,2008-01-31,31.387619018554688,34.028847400535376,31.019076056200646,33.93671113925004,41538563
82,2008-02-01,32.4779052734375,32.70824496806364,31.63332639314166,31.925089589777162,9089201
83,2008-02-04,34.151710510253906,34.550966442768,33.092148211388704,33.092148211388704,12009385
84,2008-02-05,35.21126174926758,35.67194104605649,33.47603723114441,34.213123272891615,14593303
85,2008-02-06,34.90414810180664,35.318760371922174,32.95393999966298,34.2438418315509,12429218
86,2008-02-07,33.26104736328125,35.610512559483105,33.046064150744485,34.428101766350096,11300078
87,2008-02-08,32.401123046875,33.752448325126515,31.802238217652647,33.476041544553034,13514197
88,2008-02-11,30.113080978393555,32.86180283947933,29.790605008249575,32.86180283947933,15133331
89,2008-02-12,29.57561492919922,31.21870511032972,29.32991890920016,31.019078265648414,10237627
90,2008-02-13,29.14566421508789,30.48163353147548,28.546781274445962,30.097733943526997,10395753
91,2008-02-14,31.69474220275879,32.017218113527285,29.79059952309242,29.79059952309242,12514003
92,2008-02-15,32.60075759887695,32.86181012851338,30.72732694366912,31.571905961825564,12080990
93,2008-02-18,32.416481018066406,33.33784191714475,32.140074206294585,33.33784191714475,6977153
94,2008-02-19,32.063289642333984,33.076784609429694,31.81759357716111,33.00000471923741,7226542
95,2008-02-20,31.264774322509766,31.771522788636368,30.91158770173258,31.756166395822667,5604999
96,2008-02-21,31.479764938354492,32.01722419750186,31.09586546753495,31.771528119619767,3874365
97,2008-02-22,31.08051109313965,31.280137997831286,30.113083114095105,30.435559107109952,2691220
98,2008-02-25,31.341550827026367,31.72545019206932,30.589108488099644,31.449043482353336,6270186
99,2008-02-26,31.464406967163086,31.909729914453504,31.31084718652585,31.63332314242161,7139423
100,2008-02-27,33.30712890625,34.95021753491144,31.925090690828622,31.925090690828622,43223132
101,2008-02-28,34.24384689331055,34.50489941053199,33.16892819405,33.62960763659023,35763847
102,2008-02-29,33.752464294433594,34.70453624737462,33.19965047173377,34.02887328857238,16477462
103,2008-03-03,32.33968734741211,33.41460759153577,31.9711443943685,32.27826386903605,10049153
104,2008-03-04,31.51047706604004,32.67753192647026,30.711967380431584,32.55468492338835,11485198
105,2008-03-05,32.09400177001953,32.247561547238995,30.742674480815563,31.664033144132357,8581053
106,2008-03-07,30.45092010498047,31.63333156378143,29.17637233671127,31.63333156378143,14251925
107,2008-03-10,30.342870712280273,30.558943587706136,28.598851390139508,30.497208779490748,11713659
108,2008-03-11,32.84315872192383,33.151834954873856,29.38598533155245,30.09593899266177,19665129
109,2008-03-12,32.00973129272461,33.954391856325984,31.701055079243265,33.73831892555795,12262350
110,2008-03-13,27.611095428466797,31.484984738324226,26.85483906189931,31.17630849945221,47000084
111,2008-03-14,29.509445190429688,29.63291480528063,27.811726472837314,28.382776058202904,35798540
112,2008-03-17,28.35191535949707,28.953833515375234,27.749997203618907,28.953833515375234,19211273
113,2008-03-18,28.598854064941406,29.154471577533876,27.842595790203326,28.305610035139683,12632937
114,2008-03-19,28.768632888793945,32.04059970468941,28.583426311537075,29.941600900271848,16449023
115,2008-03-24,29.04644203186035,29.84900111338178,28.41365530527747,29.84900111338178,11636914
116,2008-03-25,30.142244338989258,30.327448839068037,29.262516160244232,29.80269961549419,13232423
117,2008-03-26,29.957029342651367,30.682419187853906,29.632918941745032,29.941595115304537,11448313
118,2008-03-27,30.497211456298828,30.79045548441262,29.509448158122407,29.509448158122407,17425122
119,2008-03-28,30.558940887451172,30.790450061154235,29.756384264878765,30.636109914237583,11599511
120,2008-03-31,30.342870712280273,30.697849522870772,29.941591318864234,30.558943587706136,9914705
121,2008-04-01,30.404611587524414,30.836759517952263,30.01876634250549,30.55894968553198,6034588
122,2008-04-02,30.89849281311035,31.793654993369145,30.55894817691834,30.55894817691834,6087024
123,2008-04-03,30.65155601501465,31.114570355140206,30.404614614945427,30.97566647177147,3883474
124,2008-04-04,30.497211456298828,30.85219029804661,29.910727586759634,30.85219029804661,5906537
125,2008-04-07,30.373743057250977,30.682419231247028,30.018764201148947,30.543515371617662,4088729
126,2008-04-08,29.6020565032959,30.389181268852205,29.385983571838853,30.327444351283432,5753811
127,2008-04-09,29.679229736328125,29.94160329956452,29.339685015263555,29.69466396789376,3776374
128,2008-04-10,30.265705108642578,30.481778008555665,29.524883139413646,29.632918542698064,7075297
129,2008-04-11,30.404611587524414,30.713287783539553,30.095935391509276,30.55894968553198,4012660
130,2008-04-15,30.867626190185547,31.021964279269586,29.694656294477966,30.219405378694848,6362785
131,2008-04-16,30.45092010498047,31.392383101807205,30.327448346920093,31.176310141882585,4725794
132,2008-04-17,31.62387466430664,32.349262249369765,30.574374659519098,30.913919209697614,14831167
133,2008-04-21,32.1331901550293,32.68880757146741,31.793647690176563,32.10232380004842,7639361
134,2008-04-22,32.6579475402832,33.02836064227343,31.793655884557694,32.10233207398663,8814769
135,2008-04-23,32.68881607055664,33.07466130821619,32.2566702417157,32.71968452690716,5265604
136,2008-04-24,31.531269073486328,33.09008369444697,31.2534614391282,33.02834889718334,8801780
137,2008-04-25,31.793649673461914,32.241229642027335,31.361501836677657,32.10232580258896,4095990
138,2008-04-28,31.917129516601562,32.53448197270526,31.793659862718684,31.82452622951708,4708244
139,2008-04-29,32.36470413208008,32.67338030770916,31.947992550987387,32.10233063880193,6497143
140,2008-04-30,32.58077621459961,32.997489878526245,32.41100599696099,32.68881371068259,6331377
141,2008-05-02,32.87401580810547,33.80004418654856,32.81227890820077,33.074654452763895,5658418
142,2008-05-05,32.71967315673828,33.491363363893086,32.503598224060006,33.30615687683847,7642293
143,2008-05-06,32.441864013671875,33.09008463675852,32.2566596166069,32.457298236763215,5061166
144,2008-05-07,31.97885513305664,32.62707586260413,31.484974566426974,32.41100298386964,4303106
145,2008-05-08,31.593019485473633,31.917129947977514,31.407815002146183,31.731923371305392,3642073
146,2008-05-09,31.40781593322754,32.225807135531895,30.92936734042822,31.176308752196714,8621761
147,2008-05-12,31.40781593322754,31.639323114258364,30.71329229679033,31.40781593322754,4890395
148,2008-05-13,31.50040626525879,31.731913366433886,31.238032806600092,31.54670894150022,5056766
149,2008-05-14,31.546709060668945,31.71648135417414,30.867621979992194,30.867621979992194,2982486
150,2008-05-15,31.5621395111084,31.91711618778941,30.867618288028694,30.867618288028694,2646760
151,2008-05-16,31.809085845947266,31.90168911511756,31.42324063552459,31.793653712205753,4422288
152,2008-05-20,31.747344970703125,31.870816670475435,31.423234637148592,31.48497153370667,3464912
153,2008-05-21,31.947996139526367,32.41101045497779,31.021967508623522,31.021967508623522,3419088
154,2008-05-22,31.51584815979004,31.67018626479699,31.17630558478147,31.17630558478147,3558000
155,2008-05-23,30.9910945892334,31.762785003904572,30.867624960223704,31.330639209026405,4417028
156,2008-05-26,30.759593963623047,30.944800539611688,29.324248233072773,29.324248233072773,2605807
157,2008-05-27,29.83356475830078,31.14543871789318,29.694660875365805,30.805894032190235,3316550
158,2008-05-28,30.929353713989258,31.114558121212205,29.416839541610855,29.9415885020916,4505700
159,2008-05-29,31.438676834106445,31.793655705962315,30.528082499075076,31.25347237749607,11026212
160,2008-05-30,30.435476303100586,31.639314575581214,30.312006677210142,31.515842856346595,4023430
161,2008-06-02,29.1390323638916,30.867619419830636,28.70688455323492,30.250265105557684,4431595
162,2008-06-03,28.058664321899414,29.015558951879672,27.796288806146272,28.706882859625964,6240766
163,2008-06-04,27.19437599182129,28.22843984057545,27.024603690281317,27.9351979161032,5762089
164,2008-06-05,27.1480655670166,27.348706263712604,26.23747160101582,27.163499788815297,9721099
165,2008-06-06,26.854841232299805,27.981510851246597,26.46899590252588,27.009179364209373,6317089
166,2008-06-09,26.48442268371582,27.132643492714724,25.311452792517198,26.54615750044326,6500809
167,2008-06-10,26.29920768737793,26.515282616491927,25.697289754394884,26.237472890492626,6717902
168,2008-06-11,26.42269515991211,26.85484108962504,26.237488565266638,26.54616482744584,2586175
169,2008-06-12,26.60788917541504,26.76222724568216,25.31144980384003,26.083140155175634,3244212
170,2008-06-13,26.43812370300293,26.823968947704664,26.16031387081102,26.56159334396971,4248430
171,2008-06-16,27.364154815673828,27.780866462402585,26.577030025171123,26.66963331111461,4354615
172,2008-06-17,28.182144165039062,28.39821708948556,26.88570452501558,27.749998316146062,4736084
173,2008-06-18,28.15127182006836,28.76862623706836,28.08953700637162,28.08953700637162,5055019
174,2008-06-19,27.549358367919922,28.089541742192203,27.101778276477518,27.595661056007135,4221271
175,2008-06-20,26.91656494140625,27.88889602656559,26.56158822206898,27.780858541544323,3837789
176,2008-06-23,25.975099563598633,26.793092494238277,25.712726131514966,26.70048924447895,4516050
177,2008-06-24,25.17255210876465,26.360956377478793,24.910176487876207,25.975109014206854,5238203
178,2008-06-25,24.47802734375,24.987342194487063,23.922409810817754,24.694100247294685,3933879
179,2008-06-26,25.867069244384766,26.978304272229128,24.616930361395905,24.616930361395905,18253250
180,2008-06-27,24.72496223449707,25.558389433120688,24.58605839917444,25.00277199848625,6821283
181,2008-06-30,24.231088638305664,24.94104433626152,23.53656716943799,24.709537179972294,4596315
182,2008-07-01,22.517934799194336,24.23108813911005,21.65364101485137,24.23108813911005,6202295
183,2008-07-02,23.50569725036621,23.752638620396045,21.807978209759654,22.53336809172021,5245963
184,2008-07-03,22.888338088989258,23.5056902844389,22.224685316218395,23.30505165825527,4726793
185,2008-07-04,23.197017669677734,23.644597659912783,22.37902672522554,22.533364797261353,4862814
186,2008-07-07,23.706336975097656,24.663234040901507,23.505698280660305,23.505698280660305,5528014
187,2008-07-08,24.40085792541504,25.00277603795544,21.916012246102213,21.916012246102213,8354280
188,2008-07-09,26.098575592041016,26.206610990235223,24.72496502824255,24.72496502824255,6860769
189,2008-07-10,27.240665435791016,27.56477568010895,25.373175069333634,26.09856456407648,7216175
190,2008-07-11,25.944238662719727,27.842596261773604,25.743597897175864,27.5030537324093,6040791
191,2008-07-14,25.959667205810547,26.885697676626023,25.311448597586853,25.311448597586853,5942149
192,2008-07-15,24.879301071166992,25.58925658795521,24.694096649403097,25.311448908637374,3693378
193,2008-07-16,24.20021629333496,25.311451302385695,23.78350264160489,24.87930342404633,6973872
194,2008-07-17,25.434921264648438,25.62012779971879,24.694099311055435,24.694099311055435,5038238
195,2008-07-18,26.854841232299805,27.070914198304223,25.1416875494346,25.897943977122516,5983177
196,2008-07-21,28.36734390258789,28.53711619287369,26.870263833718575,27.31784380385823,8754188
197,2008-07-22,29.524887084960938,29.787260608008925,28.12040990782273,28.36735129501371,12631056
198,2008-07-23,31.608442306518555,32.2257945481295,30.281134568386236,30.83675200450487,12798869
199,2008-07-24,30.497211456298828,32.19493034462662,28.598853900324524,28.598853900324524,10764301
200,2008-07-25,30.558940887451172,31.54670610499232,29.40140548565497,30.173095753519103,10710381
201,2008-07-28,30.312007904052734,31.160867373102608,29.97246327909508,30.5589471658282,5533881
202,2008-07-29,29.09273338317871,30.0959308694941,28.86122627095208,29.632916645040844,5145929
203,2008-07-30,30.312007904052734,30.5589471658282,29.3551109379679,29.3551109379679,7354746
204,2008-07-31,29.247072219848633,30.836755687887358,28.861227022753436,30.836755687887358,6006517
205,2008-08-01,30.095932006835938,30.219403727362675,27.780860797081836,28.784058321308613,4699412
206,2008-08-04,30.28114128112793,30.836758840416202,29.494016579914913,29.494016579914913,4301346
207,2008-08-05,31.639312744140625,31.870819849292563,30.095929949783677,30.40460608998626,9161115
208,2008-08-06,30.836761474609375,32.76598782211744,30.62068854235738,32.76598782211744,8616591
209,2008-08-07,30.759593963623047,31.45411548356344,29.802696809922864,29.802696809922864,4809365
210,2008-08-08,30.23483657836914,30.991092720475933,30.12679908949213,30.404606784684308,4883824
211,2008-08-11,30.512653350830078,30.960233478833,30.28114617151704,30.62069087184738,2714705
212,2008-08-12,29.98789405822754,30.867621880518712,29.756386956923972,30.713281719638985,5801276
213,2008-08-13,30.111366271972656,30.404608206913323,29.401410681407107,29.632917802677774,2754609
214,2008-08-14,29.385974884033203,30.25026635433824,29.324237984716618,29.941590231131034,2566362
215,2008-08-18,29.04644203186035,29.941602313034824,28.76863424621166,29.324249817509042,2963058
216,2008-08-19,28.506250381469727,29.1699032855269,27.91976442376545,29.000133072868678,2941144
217,2008-08-20,28.83036231994629,29.061869451508713,28.62972154991895,28.706890593773092,3319410
218,2008-08-21,28.52168846130371,29.000136990731896,28.182143803427074,28.706892925590957,4138486
219,2008-08-22,28.228437423706055,29.509444595335424,27.503049787733133,29.509444595335424,4139879
220,2008-08-25,28.537109375,28.92295444558268,28.33646868229092,28.92295444558268,2034227
221,2008-08-26,28.58342170715332,28.676024980864682,28.058672613914734,28.24387706799311,1489491
222,2008-08-27,28.012367248535156,28.93839571030384,27.858029171573705,28.737757047591614,4297168
223,2008-08-28,27.595659255981445,28.398216103686742,27.240680377179128,28.08953990995138,7382078
224,2008-08-29,28.737760543823242,28.84579804817774,27.966070065132257,28.089539704385057,2219080
225,2008-09-01,28.72220802307129,28.846613030399457,28.14683011847192,28.675554563421027,3417069
226,2008-09-02,30.230621337890625,30.3550263103534,28.675546526891896,28.92435858101979,5030404
227,2008-09-04,29.593059539794922,30.137335324415606,29.344247330699023,29.888523115319707,2813325
228,2008-09-05,28.939916610717773,29.26648237758072,28.61335084385483,29.235380072468878,3330688
229,2008-09-08,30.463884353637695,31.692391451324912,30.168418832465242,30.479433394370993,8377948
230,2008-09-09,30.572742462158203,30.821554568334133,29.872959599964958,30.463888615783144,3737279
231,2008-09-10,30.308380126953125,30.821553362130658,30.012914576005706,30.41723396906818,3847698
232,2008-09-11,29.499744415283203,30.16842501677426,29.26648344603708,30.16842501677426,2567354
233,2008-09-12,29.795209884643555,30.60384880923818,29.313136760719953,29.701905068851396,6093354
234,2008-09-15,27.913572311401367,29.157630962489584,27.073833143757454,28.70666012331074,6770268
235,2008-09-16,28.457841873168945,28.70665397191057,26.43624699834769,26.825015243505625,4654621
236,2008-09-17,27.72695541381836,28.86215770581339,27.36928740691951,28.86215770581339,4674190
237,2008-09-18,27.664752960205078,28.209028478420546,25.67426048012669,27.369289529300058,6603710
238,2008-09-19,29.344234466552734,29.499741765414758,27.99132012277206,28.31788587222285,9821730
239,2008-09-22,28.7066593170166,31.412488494496422,28.473398326489246,30.16842776914741,4162514
240,2008-09-23,28.36453628540039,29.00211661160767,27.835811908497764,28.364536285400387,6569683
241,2008-09-24,29.017681121826172,29.328695852505426,28.084636929788406,28.457854184762784,5730103
242,2008-09-25,28.115732192993164,29.219834631753145,27.44704942426662,29.095427505169944,10926783
243,2008-09-26,27.664752960205078,28.271233082150125,27.182682045719186,28.271233082150125,4967945
244,2008-09-29,26.638416290283203,28.457850995319642,26.12524077665493,28.457850995319642,7859964
245,2008-09-30,26.685062408447266,27.680308817711477,25.19219173994945,25.19219173994945,6616439
246,2008-10-01,27.57145881652832,27.83582002748562,26.482905333586885,27.02718312965924,3743739
247,2008-10-03,27.960214614868164,28.30232934182634,27.213778456664055,27.71140256213346,4681406
248,2008-10-06,27.384841918945312,27.991319959120876,26.825015224474512,27.649205169146242,5560277
249,2008-10-07,28.286785125732422,28.893265312038412,27.36929243378635,27.36929243378635,9928258
250,2008-10-08,28.06907081604004,28.302331739766625,26.15632997596053,27.338187853884907,9985473
251,2008-10-10,27.898012161254883,28.53559243620296,25.829766164367374,27.960216761115174,9025179
252,2008-10-13,28.457841873168945,28.675551668616848,27.851363832563113,28.037973433920012,6805621
253,2008-10-14,27.77360725402832,29.51528965230786,27.555897481544,28.613346153154975,5099383
254,2008-10-15,27.540355682373047,28.131282709640978,27.244892168739078,27.618109349603206,5495022
255,2008-10-16,26.482891082763672,27.15157354661146,25.96971798354279,27.15157354661146,6651066
256,2008-10-17,24.492408752441406,27.213786799645018,24.13474065785858,27.027179284787128,5586092
257,2008-10-20,24.772321701049805,25.752019088152714,23.994785096620365,24.585714181508553,7922965
258,2008-10-21,24.974483489990234,26.2807446162227,24.259149363252444,25.02113484445446,8047276
259,2008-10-22,23.60601806640625,24.912279210394452,23.372757072508247,24.725671680797934,5408099
260,2008-10-23,22.45526123046875,23.232797772182767,22.11314430843344,23.015087962343415,6641370
261,2008-10-24,19.54726791381836,22.082035443114776,19.282904724489523,21.77102091882308,9905588
262,2008-10-27,18.038854598999023,19.282913245936452,16.172766628592882,19.18960842557551,12878172
263,2008-10-29,20.418115615844727,21.708825465955737,18.660881719015563,20.526969469076537,13094201
264,2008-10-31,21.724376678466797,22.393059389589357,20.651376641087477,21.491115709071167,8097887
265,2008-11-03,22.39305305480957,22.983979833096488,21.615514600912714,22.952877535627778,4951148
266,2008-11-04,23.37274932861328,23.559358905585174,21.97318382893143,22.082037657829662,4515828
267,2008-11-05,22.5174617767334,24.507956416204745,22.08204008566029,24.507956416204745,6145587
268,2008-11-06,21.771026611328125,23.24834809719351,21.32005585502957,22.082041216941303,4896229
269,2008-11-07,23.466054916381836,24.165837690058222,21.460009277814187,21.615516560853383,8250147
270,2008-11-10,23.994773864746094,24.539049233073204,23.466049643068743,24.196932443586775,3775177
271,2008-11-11,23.714872360229492,24.71011877516772,23.17059674636607,24.10364065584622,8900004
272,2008-11-12,22.719629287719727,24.228051480343485,22.439716891391203,24.228051480343485,5705390
273,2008-11-14,22.64187240600586,23.637121028127048,22.361960049286274,22.51746738284231,4038880
274,2008-11-17,23.57491111755371,24.352449720071334,21.46001143389664,24.352449720071334,5361538
275,2008-11-18,22.299753189086914,23.512709310607256,21.864331474518565,23.512709310607256,6392448
276,2008-11-19,21.755477905273438,23.092841151958517,21.475563490365687,22.393058278493363,5606729
277,2008-11-20,21.52220916748047,21.92652632752098,20.604714711013933,21.77101907852015,5080395
278,2008-11-21,22.89067840576172,23.6060123695921,20.83798131115325,21.38225683223249,8350092
279,2008-11-24,23.466054916381836,23.839271973835405,22.299750293587863,23.574908748987767,5420119
280,2008-11-25,22.89067840576172,23.994780598934415,22.704070921198987,23.714868317489003,5453771
281,2008-11-26,23.403854370117188,23.761520307152196,22.470810594336093,23.139491123298132,5246053
282,2008-11-27,23.403854370117188,23.403854370117188,23.403854370117188,23.403854370117188,0
283,2008-11-28,23.0306396484375,23.481612581740247,22.113146845778967,22.704075950808758,8464961
284,2008-12-01,22.844024658203125,24.38354626256496,22.750719871138262,23.48160490907689,5733003
285,2008-12-02,22.64187240600586,22.89068456153616,21.926538249807454,22.672974716398347,5879324
286,2008-12-03,23.326101303100586,23.621564750949606,22.15979655432597,22.85957940359074,6430656
287,2008-12-04,24.44575309753418,24.570160205475432,20.682475520660766,20.682475520660766,4648185
288,2008-12-05,24.150287628173828,25.316592303523816,23.34164887625013,23.34164887625013,5338962
289,2008-12-08,24.212491989135742,25.005579651361334,23.170594331014318,24.80342100239528,11709287
290,2008-12-10,23.823720932006836,25.347693578241298,23.481606173286668,25.347693578241298,11172070
291,2008-12-11,23.559354782104492,24.24358626257294,23.186135693483454,24.24358626257294,9867592
292,2008-12-12,22.828475952148438,23.092839192259852,22.330851774010238,22.983983244166296,9847702
293,2008-12-15,23.201696395874023,23.714871799475524,23.015088883912245,23.606015835595617,5741641
294,2008-12-16,24.088088989257812,24.383552465794438,22.082042939229122,23.326103567915066,9183505
295,2008-12-17,24.056987762451172,24.725670512210648,23.419407320756058,24.725670512210648,8720755
296,2008-12-18,24.772321701049805,25.036684990237024,23.512711980033504,23.512711980033504,12640018
297,2008-12-19,25.969722747802734,26.280737315709263,24.74121562641245,25.503200895942943,10050607
298,2008-12-22,25.985280990600586,26.20299082571754,25.083337231968766,25.083337231968766,6524631
299,2008-12-23,25.456554412841797,26.234091045424396,25.269946886543835,25.814222529351653,5151765
300,2008-12-24,25.02112579345703,25.798662147953316,20.993485789804392,20.993485789804392,13318746
301,2008-12-26,25.067779541015625,26.389591470735855,24.414650205969515,26.389591470735855,5480531
302,2008-12-29,25.59650993347168,25.798668592458995,24.570161267314287,25.34769781603915,3418418
303,2008-12-30,25.54985237121582,25.969722883768906,24.601257512293973,25.53430122089857,4868199
304,2008-12-31,25.86087417602539,26.249642496712358,25.28549832693055,26.249642496712358,4396180
305,2009-01-02,26.234088897705078,26.669510641826307,25.736466759113156,26.669510641826307,3976548
306,2009-01-05,25.64315414428711,26.669502524734217,25.31658846288999,26.669502524734217,4505326
307,2009-01-06,25.456554412841797,26.6228614709188,25.036685896769054,26.6228614709188,3969700
308,2009-01-07,24.11918830871582,26.342944096862393,22.595217521507216,26.342944096862393,12109220
309,2009-01-09,23.994773864746094,26.125224007307306,22.79736721074564,26.125224007307306,5272587
